index	prefix	engaligns	greekaligns
2991	[he] 	['2:5.428:took', '2:5.428:hold', '2:5.428:of']	['2:5.428:λάβε']
2992		['2:5.428:rock']	['2:5.428:πέτρης']
2993		['2:5.428:with[2]', '2:5.428:both']	['2:5.428:ἀμφοτέρῃσι']
2994		['2:5.428:hands']	['2:5.428:χερσὶν']
2995	[he] 	['2:5.429:kept', '2:5.429:holding', '2:5.429:on', '2:5.429:to']	['2:5.429:ἔχετο']
2996		['2:5.429:that']	['2:5.429:τῆς']
2997		['2:5.429:groaning']	['2:5.429:στενάχων']
2998		['2:5.429:until']	['2:5.429:ἧος']
2999		['2:5.429:great']	['2:5.429:μέγα']
3000		['2:5.429:wave']	['2:5.429:κῦμα']
3001	[he] 	['2:5.429:passed', '2:5.429:by']	['2:5.429:παρῆλθε']
3002		['2:5.430:And']	['2:5.430:καὶ']
3003		['2:5.430:at', '2:5.430:first']	['2:5.430:μὲν']
3004	[he] 	['2:5.430:escaped']	['2:5.430:ὑπάλυξε']
3005		['2:5.430:this']	['2:5.430:τὸ']
3006		['2:5.430:in', '2:5.430:this[2]', '2:5.430:way']	['2:5.430:ὣς']
3007		['2:5.430:but', '2:5.430:then']	['2:5.430:δέ']
3008		['2:5.430:surging', '2:5.430:back']	['2:5.430:παλιρρόθιον']
3009		['2:5.430:again']	['2:5.430:αὖτις']
3010	[he] 	['2:5.431:struck']	['2:5.431:πλῆξεν']
3011		['2:5.431:him', '2:5.431:him[2]']	['2:5.431:μιν']
3012		['2:5.431:rushing', '2:5.431:over']	['2:5.431:ἐπεσσύμενον']
3013		['2:5.431:and']	['2:5.431:δέ']
3014	[it] 	['2:5.431:dumped']	['2:5.431:ἔμβαλε']
3015		['2:5.431:far']	['2:5.431:τηλοῦ']
3016		['2:5.431:sea']	['2:5.431:πόντῳ']
3017		['2:5.432:As']	['2:5.432:ὡς']
3018		['2:5.432:when']	['2:5.432:ὅτε']
3019		['2:5.432:octopus']	['2:5.432:πουλύποδος']
3020		['2:5.432:is', '2:5.432:being', '2:5.432:pulled']	['2:5.432:ἐξελκομένοιο']
3021		['2:5.432:den']	['2:5.432:θαλάμης']
3022		['2:5.433:pebbles']	['2:5.433:λάιγγες']
3023	[they] 	['2:5.433:stick']	['2:5.433:ἔχονται']
3024		['2:5.433:to']	['2:5.433:πρὸς']
3025		['2:5.433:closely-packed']	['2:5.433:πυκιναὶ']
3026		['2:5.433:suckers']	['2:5.433:κοτυληδονόφιν']
3027		['2:5.434:so']	['2:5.434:ὣς']
3028		['2:5.434:from']	['2:5.434:ἀπὸ']
3029		['2:5.434:bold']	['2:5.434:θρασειάων']
3030		['2:5.434:hands']	['2:5.434:χειρῶν']
3031		['2:5.434:of', '2:5.434:that', '2:5.434:one']	['2:5.434:τοῦ']
3032		['2:5.434:onto']	['2:5.434:πρὸς']
3033		['2:5.434:rocks']	['2:5.434:πέτρῃσι']
3034		['2:5.435:pieces', '2:5.435:of', '2:5.435:skin']	['2:5.435:ῥινοὶ']
3035	[they] 	['2:5.435:were', '2:5.435:ripped', '2:5.435:off']	['2:5.435:ἀπέδρυφθεν']
3036		['2:5.435:and']	['2:5.435:δὲ']
3037		['2:5.435:great']	['2:5.435:μέγα']
3038		['2:5.435:wave']	['2:5.435:κῦμα']
3039	[he] 	['2:5.435:covered']	['2:5.435:κάλυψεν']
3040		['2:5.435:him']	['2:5.435:τὸν']
3041		['2:5.436:There']	['2:5.436:ἔνθα']
3042		['2:5.436:for', '2:5.436:sure']	['2:5.436:δὴ']
3043		['2:5.436:miserable']	['2:5.436:δύστηνος']
3044		['2:5.436:Odysseus']	['2:5.436:Ὀδυσσεύς']
3045		['2:5.436:would', '2:5.436:have', '2:5.436:been']	['2:5.436:κε']
3046	[he was] 	['2:5.436:lost']	["2:5.436:ὤλετ'"]
3047		['2:5.436:outside', '2:5.436:the', '2:5.436:boundary', '2:5.436:of']	['2:5.436:ὑπὲρ']
3048		['2:5.436:fate']	['2:5.436:μόρον']
3049		['2:5.437:if']	['2:5.437:εἰ']
3050		['2:5.437:had', '2:5.437:not']	['2:5.437:μὴ']
3051	[he] 	['2:5.437:given']	['2:5.437:δῶκε']
3052		['2:5.437:presence', '2:5.437:of', '2:5.437:mind']	['2:5.437:ἐπιφροσύνην']
3053		['2:5.437:silvery-eyed']	['2:5.437:γλαυκῶπις']
3054		['2:5.437:Athena']	['2:5.437:Ἀθήνη']
3055		['2:5.438:Having', '2:5.438:emerged', '2:5.438:from']	['2:5.438:ἐξαναδύς']
3056		['2:5.438:surf']	['2:5.438:κύματος']
3057		['2:5.438:which']	['2:5.438:τά']
3058	[it] 	['2:5.438:spews', '2:5.438:forth']	['2:5.438:ἐρεύγεται']
3059		['2:5.438:towards', '2:5.438:the[2]', '2:5.438:mainland']	['2:5.438:ἤπειρόνδε']
3060	[he] 	['2:5.439:began', '2:5.439:swimming']	['2:5.439:νῆχε']
3061		['2:5.439:along', '2:5.439:on', '2:5.439:the', '2:5.439:outside']	['2:5.439:παρέξ']
3062		['2:5.439:looking', '2:5.439:out']	['2:5.439:ὁρώμενος']
3063		['2:5.439:into']	['2:5.439:ἐς']
3064		['2:5.439:land']	['2:5.439:γαῖαν']
3065		['2:5.439:in', '2:5.439:the[4]', '2:5.439:hopes', '2:5.439:that']	['2:5.439:εἴ']
3066		['2:5.439:somewhere']	['2:5.439:που']
3067	[he] 	['2:5.439:might', '2:5.439:find']	['2:5.439:ἐφεύροι']
3068		['2:5.440:both']	['2:5.440:τε']
3069		['2:5.440:shelving']	['2:5.440:παραπλῆγας']
3070		['2:5.440:beaches']	['2:5.440:ἠιόνας']
3071		['2:5.440:and']	['2:5.440:τε[2]']
3072		['2:5.440:inlets']	['2:5.440:λιμένας']
3073		['2:5.440:sea']	['2:5.440:θαλάσσης']
3074		['2:5.441:But']	["2:5.441:ἀλλ'"]
3075		['2:5.441:when']	['2:5.441:ὅτε']
3076		['2:5.441:down', '2:5.441:along']	['2:5.441:κατὰ']
3077		['2:5.441:mouth']	['2:5.441:στόμα']
3078		['2:5.441:beautifully-flowing']	['2:5.441:καλλιρόοιο']
3079		['2:5.441:river']	['2:5.441:ποταμοῖο']
3080	[he] 	['2:5.442:arrived']	['2:5.442:ἷξε']
3081		['2:5.442:swimming']	['2:5.442:νέων']
3082		['2:5.442:here']	['2:5.442:τῇ']
3083		['2:5.442:indeed']	['2:5.442:δή']
3084		['2:5.442:land']	['2:5.442:χῶρος']
3085	[he] 	['2:5.442:seemed']	['2:5.442:ἐείσατο']
3086		['2:5.442:best']	['2:5.442:ἄριστος']
3087		['2:5.442:to', '2:5.442:him']	['2:5.442:οἱ']
3088	[he] 	['2:5.443:was']	['2:5.443:ἦν']
3089		['2:5.443:smooth']	['2:5.443:λεῖος']
3090		['2:5.443:of', '2:5.443:rocks']	['2:5.443:πετράων']
3091		['2:5.443:and', '2:5.443:even']	['2:5.443:καὶ']
3092		['2:5.443:shelter']	['2:5.443:σκέπας']
3093		['2:5.443:wind']	['2:5.443:ἀνέμοιο']
3094		['2:5.443:besides']	['2:5.443:ἐπὶ']
3095	[he] 	['2:5.444:recognized']	['2:5.444:ἔγνω']
3096		['2:5.444:was', '2:5.444:flowing', '2:5.444:out']	['2:5.444:προρέοντα']
3097		['2:5.444:and']	['2:5.444:καὶ']
3098	[he] 	['2:5.444:prayed']	['2:5.444:εὔξατο']
3099		['2:5.444:according', '2:5.444:to']	['2:5.444:κατὰ']
3100		['2:5.444:his', '2:5.444:own']	['2:5.444:ὃν']
3101		['2:5.444:spirit']	['2:5.444:θυμόν']
3102		['2:5.445:Listen']	['2:5.445:κλῦθι']
3103		['2:5.445:lord']	['2:5.445:ἄναξ']
3104		['2:5.445:whoever']	['2:5.445:ὅτις']
3105	[you (sg)] 	['2:5.445:are']	['2:5.445:ἐσσί']
3106	[I] 	['2:5.445:come']	['2:5.445:ἱκάνω']
3107		['2:5.445:to', '2:5.445:you[2]']	["2:5.445:σ'"]
3108		['2:5.445:one', '2:5.445:addressed', '2:5.445:by', '2:5.445:many', '2:5.445:suppliants']	['2:5.445:πολύλλιστον']
3109		['2:5.446:fleeing']	['2:5.446:φεύγων']
3110		['2:5.446:out', '2:5.446:of']	['2:5.446:ἐκ']
3111		['2:5.446:sea']	['2:5.446:πόντοιο']
3112		['2:5.446:abuse']	['2:5.446:ἐνιπάς']
3113		['2:5.446:of[2]', '2:5.446:Poseidon']	['2:5.446:Ποσειδάωνος']
3114		['2:5.447:On', '2:5.447:the', '2:5.447:one', '2:5.447:hand']	['2:5.447:μέν']
3115		['2:5.447:worthy', '2:5.447:of', '2:5.447:respect']	['2:5.447:αἰδοῖος']
3116		['2:5.447:even']	['2:5.447:καὶ']
3117		['2:5.447:undying']	['2:5.447:ἀθανάτοισι']
3118		['2:5.447:gods']	['2:5.447:θεοῖσιν']
3119		['2:5.448:whoever']	['2:5.448:ὅς', '2:5.448:τις']
3120		['2:5.448:of', '2:5.448:men']	['2:5.448:ἀνδρῶν']
3121	[he] 	['2:5.448:arrives']	['2:5.448:ἵκηται']
3122		['2:5.448:wandering']	['2:5.448:ἀλώμενος']
3123		['2:5.448:just', '2:5.448:as']	['2:5.448:ὡς']
3124		['2:5.448:for', '2:5.448:my', '2:5.448:part']	['2:5.448:ἐγὼ']
3125		['2:5.448:now']	['2:5.448:νῦν']
3126	[I] 	['2:5.449:arrive', '2:5.449:at']	['2:5.449:ἱκάνω']
3127		['2:5.449:both']	['2:5.449:τε']
3128		['2:5.449:your']	['2:5.449:σόν']
3129		['2:5.449:current']	['2:5.449:ῥόον']
3130		['2:5.449:and']	['2:5.449:τε[2]']
3131		['2:5.449:your[2]']	['2:5.449:σά']
3132		['2:5.449:knees']	["2:5.449:γούναθ'"]
3133		['2:5.449:having', '2:5.449:worked', '2:5.449:through']	['2:5.449:μογήσας']
3134		['2:5.449:so', '2:5.449:many', '2:5.449:things']	['2:5.449:πολλὰ']
3135		['2:5.450:Just']	["2:5.450:ἀλλ'"]
3136		['2:5.450:take', '2:5.450:pity']	['2:5.450:ἐλέαιρε']
3137		['2:5.450:lord']	['2:5.450:ἄναξ']
3138	[I] 	['2:5.450:formally', '2:5.450:claim']	['2:5.450:εὔχομαι']
3139		['2:5.450:to', '2:5.450:be']	['2:5.450:εἶναι']
3140		['2:5.450:your']	['2:5.450:τοι']
3141		['2:5.450:suppliant']	['2:5.450:ἱκέτης']
3142	[he] 	['2:5.451:said']	["2:5.451:φάθ'"]
3143		['2:5.451:this']	['2:5.451:ὣς']
3144		['2:5.451:and']	["2:5.451:δ'"]
3145		['2:5.451:immediately']	['2:5.451:αὐτίκα']
3146		['2:5.451:that']	['2:5.451:ὁ']
3147	[he] 	['2:5.451:put', '2:5.451:a', '2:5.451:stop', '2:5.451:to']	['2:5.451:παῦσεν']
3148		['2:5.451:his']	['2:5.451:ἑὸν']
3149		['2:5.451:current']	['2:5.451:ῥόον']
3150		['2:5.451:and[2]']	['2:5.451:δὲ']
3151	[he] 	['2:5.451:held', '2:5.451:back']	['2:5.451:ἔσχε']
3152		['2:5.451:waves']	['2:5.451:κῦμα']
3153		['2:5.452:and']	['2:5.452:δέ']
3154	[he] 	['2:5.452:made']	['2:5.452:ποίησε']
3155		['2:5.452:for', '2:5.452:him']	['2:5.452:οἱ']
3156		['2:5.452:calm']	['2:5.452:γαλήνην']
3157		['2:5.452:in', '2:5.452:front']	['2:5.452:πρόσθε']
3158		['2:5.452:and[2]']	["2:5.452:δ'"]
3159	[he] 	['2:5.452:saved']	['2:5.452:ἐσάωσεν']
3160		['2:5.452:that', '2:5.452:man']	['2:5.452:τὸν']
3161		['2:5.453:into']	['2:5.453:ἐς']
3162		['2:5.453:mouth']	['2:5.453:προχοάς']
3163		['2:5.453:river']	['2:5.453:ποταμοῦ']
3164		['2:5.453:That', '2:5.453:man']	['2:5.453:ὁ']
3165		['2:5.453:then']	["2:5.453:ἄρ'"]
3166	[he] 	['2:5.453:let', '2:5.453:his', '2:5.453:knees', '2:5.453:bend']	['2:5.453:ἔκαμψε']
3167		['2:5.453:both']	['2:5.453:ἄμφω']
3168		['2:5.453:knees[2]']	["2:5.453:γούνατ'"]
3169		['2:5.454:and']	['2:5.454:τε']
3170		['2:5.454:strong']	['2:5.454:στιβαράς']
3171		['2:5.454:hands']	['2:5.454:χεῖράς']
3172		['2:5.454:for']	['2:5.454:γὰρ']
3173		['2:5.454:dear']	['2:5.454:φίλον']
3174		['2:5.454:heart']	['2:5.454:κῆρ']
3175	[it] 	['2:5.454:had', '2:5.454:been', '2:5.454:overcome']	['2:5.454:δέδμητο']
3176		['2:5.454:sea']	['2:5.454:ἁλὶ']
3177		['2:5.455:All']	['2:5.455:πάντα']
3178		['2:5.455:flesh']	['2:5.455:χρόα']
3179	[he] 	['2:5.455:was', '2:5.455:swollen']	['2:5.455:ᾤδεε']
3180		['2:5.455:while']	['2:5.455:δὲ']
3181		['2:5.455:much']	['2:5.455:πολλὴ']
3182		['2:5.455:seawater']	['2:5.455:θάλασσα']
3183	[he] 	['2:5.455:kept', '2:5.455:gushing']	['2:5.455:κήκιε']
3184		['2:5.456:up', '2:5.456:through']	['2:5.456:ἂν']
3185		['2:5.456:both']	['2:5.456:τε']
3186		['2:5.456:mouth']	['2:5.456:στόμα']
3187		['2:5.456:and']	["2:5.456:θ'"]
3188		['2:5.456:nose']	['2:5.456:ῥῖνάς']
3189		['2:5.456:He']	['2:5.456:ὁ']
3190		['2:5.456:breathless']	['2:5.456:ἄπνευστος']
3191		['2:5.456:and[2]']	['2:5.456:καὶ']
3192		['2:5.456:speechless']	['2:5.456:ἄναυδος']
3193	[he] 	['2:5.457:was', '2:5.457:lying', '2:5.457:down']	["2:5.457:κεῖτ'"]
3194		['2:5.457:with', '2:5.457:feeble', '2:5.457:strength']	['2:5.457:ὀλιγηπελέων']
3195		['2:5.457:and']	['2:5.457:δέ']
3196		['2:5.457:brutal']	['2:5.457:αἰνὸς']
3197		['2:5.457:exhaustion']	['2:5.457:κάματος']
3198	[he] 	['2:5.457:began', '2:5.457:to', '2:5.457:reach']	['2:5.457:ἵκανεν']
3199		['2:5.457:him']	['2:5.457:μιν']
3200		['2:5.458:But']	["2:5.458:ἀλλ'"]
3201		['2:5.458:when']	['2:5.458:ὅτε']
3202	[he] 	['2:5.458:caught', '2:5.458:his', '2:5.458:breath']	['2:5.458:ἄμπνυτο']
3203		['2:5.458:and']	['2:5.458:καὶ']
3204		['2:5.458:spirit']	['2:5.458:θυμὸς']
3205	[he] 	['2:5.458:was', '2:5.458:collected']	['2:5.458:ἀγέρθη']
3206		['2:5.458:into']	['2:5.458:ἐς']
3207		['2:5.458:heart']	['2:5.458:φρένα']
3208		['2:5.459:then']	['2:5.459:τότε']
3209	[he] 	['2:5.459:untied']	['2:5.459:λῦσε']
3210		['2:5.459:headscarf']	['2:5.459:κρήδεμνον']
3211		['2:5.459:of', '2:5.459:goddess']	['2:5.459:θεοῖο']
3212		['2:5.459:from']	['2:5.459:ἀπὸ']
3213		['2:5.459:him']	['2:5.459:ἕο']
3214		['2:5.460:and']	['2:5.460:καὶ']
3215		['2:5.460:released']	['2:5.460:μεθῆκεν']
3216		['2:5.460:that', '2:5.460:thing']	['2:5.460:τὸ']
3217		['2:5.460:into']	['2:5.460:ἐς']
3218		['2:5.460:river']	['2:5.460:ποταμὸν']
3219		['2:5.460:that[2]', '2:5.460:flows', '2:5.460:into[2]', '2:5.460:the[2]', '2:5.460:sea']	['2:5.460:ἁλιμυρήεντα']
3220		['2:5.461:and']	["2:5.461:δ'"]
3221		['2:5.461:great']	['2:5.461:μέγα']
3222		['2:5.461:wave']	['2:5.461:κῦμα']
3223	[it] 	['2:5.461:began', '2:5.461:to', '2:5.461:carry']	['2:5.461:ἔφερεν']
3224		['2:5.461:back', '2:5.461:again']	['2:5.461:ἂψ']
3225		['2:5.461:down', '2:5.461:along']	['2:5.461:κατὰ']
3226		['2:5.461:current']	['2:5.461:ῥόον']
3227		['2:5.461:and[2]']	["2:5.461:δ'[2]"]
3228		['2:5.461:quickly']	['2:5.461:αἶψα']
3229		['2:5.461:Ino']	['2:5.461:Ἰνὼ']
3230		['2:5.461:then']	["2:5.461:ἄρ'"]
3231	[she] 	['2:5.462:received']	['2:5.462:δέξατο']
3232		['2:5.462:dear']	['2:5.462:φίλῃσιν']
3233		['2:5.462:hands']	['2:5.462:χερσὶ']
3234		['2:5.462:He']	['2:5.462:ὁ']
3235		['2:5.462:withdrawing']	['2:5.462:λιασθεὶς']
3236		['2:5.462:out', '2:5.462:of']	['2:5.462:ἐκ']
3237		['2:5.462:river']	['2:5.462:ποταμοῖο']
3238	[he] 	['2:5.463:lay', '2:5.463:down', '2:5.463:under']	['2:5.463:ὑπεκλίνθη']
3239		['2:5.463:reeds']	['2:5.463:σχοίνῳ']
3240		['2:5.463:and']	['2:5.463:δὲ']
3241	[he] 	['2:5.463:kissed']	['2:5.463:κύσε']
3242		['2:5.463:fertile']	['2:5.463:ζείδωρον']
3243		['2:5.463:soil']	['2:5.463:ἄρουραν']
3244		['2:5.464:Agitated']	['2:5.464:ὀχθήσας']
3245		['2:5.464:then']	['2:5.464:ἄρα']
3246	[he] 	['2:5.464:spoke']	['2:5.464:εἶπε']
3247		['2:5.464:to']	['2:5.464:πρὸς']
3248		['2:5.464:his']	['2:5.464:ὃν']
3249		['2:5.464:great-hearted']	['2:5.464:μεγαλήτορα']
3250		['2:5.464:spirit']	['2:5.464:θυμόν']
3251		['2:5.465:Oh', '2:5.465:me', '2:5.465:me']	['2:5.465:ὤ', '2:5.465:μοι']
3252		['2:5.465:what']	['2:5.465:τί']
3253		['2:5.465:may', '2:5.465:I']	['2:5.465:ἐγώ']
3254	[I] 	['2:5.465:suffer']	['2:5.465:πάθω']
3255		['2:5.465:Now']	['2:5.465:νύ']
3256		['2:5.465:what[2]']	['2:5.465:τί[2]']
3257	[it] 	['2:5.465:may[2]', '2:5.465:befall']	['2:5.465:γένηται']
3258		['2:5.465:me[2]']	['2:5.465:μοι[2]']
3259		['2:5.465:next']	['2:5.465:μήκιστα']
3260		['2:5.466:If']	['2:5.466:εἰ']
3261		['2:5.466:on', '2:5.466:the', '2:5.466:one', '2:5.466:hand']	['2:5.466:μέν']
3262		['2:5.466:would']	["2:5.466:κ'"]
3263	[I would] 	['2:5.466:keep', '2:5.466:watch']	['2:5.466:φυλάσσω']
3264		['2:5.466:in']	['2:5.466:ἐν']
3265		['2:5.466:riverbed']	['2:5.466:ποταμῷ']
3266		['2:5.466:night']	['2:5.466:νύκτα']
3267		['2:5.466:with', '2:5.466:its', '2:5.466:harsh', '2:5.466:troubles']	['2:5.466:δυσκηδέα']
3268		['2:5.467:that']	['2:5.467:μή']
3269		['2:5.467:both']	['2:5.467:τε']
3270		['2:5.467:evil']	['2:5.467:κακὴ']
3271		['2:5.467:frost']	['2:5.467:στίβη']
3272		['2:5.467:and']	['2:5.467:καὶ']
3273		['2:5.467:fresh']	['2:5.467:θῆλυς']
3274		['2:5.467:dew']	['2:5.467:ἐέρση']
3275		['2:5.467:together']	['2:5.467:ἄμυδις']
3276	[they] 	['2:5.468:might', '2:5.468:be', '2:5.468:the', '2:5.468:end', '2:5.468:of']	['2:5.468:δαμάσῃ']
3277		['2:5.468:me']	["2:5.467:μ'"]
3278		['2:5.468:having', '2:5.468:breathed', '2:5.468:out']	['2:5.468:κεκαφηότα']
3279		['2:5.468:final', '2:5.468:breath']	['2:5.468:θυμόν']
3280		['2:5.468:as', '2:5.468:a', '2:5.468:result', '2:5.468:of[2]']	['2:5.468:ἐξ']
3281		['2:5.468:weakened', '2:5.468:condition']	['2:5.468:ὀλιγηπελίης']
3282		['2:5.469:freezing']	['2:5.469:ψυχρὴ']
3283		['2:5.469:breeze']	['2:5.469:αὔρη']
3284		['2:5.469:from']	['2:5.469:ἐκ']
3285		['2:5.469:river']	['2:5.469:ποταμοῦ']
3286	[it] 	['2:5.469:blows']	['2:5.469:πνέει']
3287		['2:5.469:before']	['2:5.469:πρό']
3288		['2:5.469:dawn']	['2:5.469:ἠῶθι']
3289		['2:5.470:On', '2:5.470:the', '2:5.470:other', '2:5.470:hand']	['2:5.470:δέ']
3290		['2:5.470:if']	['2:5.470:εἰ']
3291		['2:5.470:having', '2:5.470:gone', '2:5.470:up']	['2:5.470:ἀναβὰς']
3292		['2:5.470:into']	['2:5.470:ἐς']
3293		['2:5.470:hillside']	['2:5.470:κλιτὺν']
3294		['2:5.470:and']	['2:5.470:καὶ']
3295		['2:5.470:shady']	['2:5.470:δάσκιον']
3296		['2:5.470:forest']	['2:5.470:ὕλην']
3297	[I] 	['2:5.471:should', '2:5.471:fall', '2:5.471:asleep']	['2:5.471:καταδράθω']
3298		['2:5.471:in']	['2:5.471:ἐν']
3299		['2:5.471:dense']	['2:5.471:πυκινοῖσι']
3300		['2:5.471:bushes']	['2:5.471:θάμνοις']
3301		['2:5.471:-', '2:5.471:assuming', '2:5.471:that']	['2:5.471:εἴ']
3302	[they] 	['2:5.471:might', '2:5.471:allow']	['2:5.471:μεθείη']
3303		['2:5.471:me']	['2:5.471:με']
3304		['2:5.472:cold']	['2:5.472:ῥῖγος']
3305		['2:5.472:and']	['2:5.472:καὶ']
3306		['2:5.472:distress']	['2:5.472:κάματος']
3307		['2:5.472:and[2]']	['2:5.472:δέ']
3308		['2:5.472:sweet']	['2:5.472:γλυκερὸς']
3309		['2:5.472:sleep']	['2:5.472:ὕπνος']
3310	[it] 	['2:5.472:might', '2:5.472:come', '2:5.472:upon']	['2:5.472:ἐπέλθῃ']
3311		['2:5.472:me']	['2:5.472:μοι']
3312	[I] 	['2:5.473:fear']	['2:5.473:δείδω']
3313		['2:5.473:that']	['2:5.473:μὴ']
3314	[I] 	['2:5.473:may', '2:5.473:become']	['2:5.473:γένωμαι']
3315		['2:5.473:prey']	['2:5.473:ἕλωρ']
3316		['2:5.473:and']	['2:5.473:καὶ']
3317		['2:5.473:find']	['2:5.473:κύρμα']
3318		['2:5.473:for', '2:5.473:wild', '2:5.473:predators']	['2:5.473:θήρεσσιν']
3319		['2:5.474:So']	['2:5.474:ἄρα']
3320		['2:5.474:tn', '2:5.474:this', '2:5.474:way']	['2:5.474:ὣς']
3321	[it] 	['2:5.474:seemed']	['2:5.474:δοάσσατο']
3322		['2:5.474:to', '2:5.474:be']	['2:5.474:εἶναι']
3323		['2:5.474:more', '2:5.474:profitable']	['2:5.474:κέρδιον']
3324		['2:5.474:to[2]', '2:5.474:him']	['2:5.474:οἱ']
3325		['2:5.474:as', '2:5.474:he', '2:5.474:pondered']	['2:5.474:φρονέοντι']
3326	[he] 	['2:5.475:went']	['2:5.475:βῆ']
3327		['2:5.475:to', '2:5.475:go']	['2:5.475:ἴμεν']
3328		['2:5.475:into']	['2:5.475:εἰς']
3329		['2:5.475:forest']	['2:5.475:ὕλην']
3330		['2:5.475:which']	['2:5.475:τὴν']
3331	[he] 	['2:5.475:found']	['2:5.475:εὗρεν']
3332		['2:5.475:near']	['2:5.475:σχεδὸν']
3333		['2:5.475:water']	['2:5.475:ὕδατος']
3334		['2:5.476:in']	['2:5.476:ἐν']
3335		['2:5.476:visible']	['2:5.476:περιφαινομένῳ']
3336		['2:5.476:then']	["2:5.476:ἄρ'"]
3337	[he] 	['2:5.476:went', '2:5.476:under']	['2:5.476:ὑπήλυθε']
3338		['2:5.476:two']	['2:5.476:δοιοὺς']
3339		['2:5.476:bushes']	['2:5.476:θάμνους']
3340		['2:5.477:which', '2:5.477:had', '2:5.477:grown']	['2:5.477:πεφυῶτας']
3341		['2:5.477:out', '2:5.477:of']	['2:5.477:ἐξ']
3342		['2:5.477:the', '2:5.477:same', '2:5.477:spot']	['2:5.477:ὁμόθεν']
3343		['2:5.477:one', '2:5.477:one[3]']	['2:5.477:ὁ']
3344		['2:5.477:of[2]', '2:5.477:thorn', '2:5.477:wood']	['2:5.477:φυλίης']
3345		['2:5.477:on', '2:5.477:the[2]', '2:5.477:other', '2:5.477:side']	["2:5.477:δ'"]
3346		['2:5.477:of[3]', '2:5.477:olive', '2:5.477:wood[2]']	['2:5.477:ἐλαίης']
3347		['2:5.478:Certainly']	['2:5.478:μὲν']
3348		['2:5.478:through', '2:5.478:would', '2:5.478:blow']	['2:5.478:διάη']
3349		['2:5.478:these']	['2:5.478:τοὺς']
3350		['2:5.478:both']	["2:5.478:τ'"]
3351		['2:5.478:not']	['2:5.478:οὔ']
3352		['2:5.478:damp']	['2:5.478:ὑγρὸν']
3353		['2:5.478:force']	['2:5.478:μένος']
3354		['2:5.478:of', '2:5.478:gusting']	['2:5.478:ἀέντων']
3355		['2:5.478:winds']	['2:5.478:ἀνέμων']
3356		['2:5.479:and']	['2:5.479:τε']
3357		['2:5.479:shining']	['2:5.479:φαέθων']
3358		['2:5.479:sun']	['2:5.479:ἠέλιος']
3359		['2:5.479:not']	['2:5.479:οὔ']
3360		['2:5.479:ever']	["2:5.479:ποτ'"]
3361	[he] 	['2:5.479:strike']	['2:5.479:ἔβαλλεν']
3362		['2:5.479:beams']	['2:5.479:ἀκτῖσιν']
3363		['2:5.480:and']	["2:5.480:τ'"]
3364		['2:5.480:rain']	['2:5.480:ὄμβρος']
3365		['2:5.480:would', '2:5.480:ever', '2:5.480:pass']	['2:5.480:περάασκε']
3366		['2:5.480:not']	['2:5.480:οὔ']
3367		['2:5.480:through']	['2:5.480:διαμπερές']
3368		['2:5.480:so']	['2:5.480:ὣς']
3369		['2:5.480:dense']	['2:5.480:πυκνοὶ']
3370	[they] 	['2:5.481:had', '2:5.481:grown']	['2:5.481:ἔφυν']
3371		['2:5.481:tangled', '2:5.481:up']	['2:5.481:ἐπαμοιβαδίς']
3372		['2:5.481:with', '2:5.481:each', '2:5.481:other']	['2:5.481:ἀλλήλοισιν']
3373		['2:5.481:Under']	["2:5.481:ὑπ'"]
3374		['2:5.481:these']	['2:5.481:οὓς']
3375		['2:5.481:Odysseus']	['2:5.481:Ὀδυσσεὺς']
3376	[he] 	['2:5.482:lowered', '2:5.482:himself']	["2:5.482:δύσετ'"]
3377		['2:5.482:Immediately']	['2:5.482:ἄφαρ']
3378	[he] 	['2:5.482:piled', '2:5.482:up', '2:5.482:for', '2:5.482:himself[2]']	['2:5.482:ἐπαμήσατο']
3379		['2:5.482:bed']	['2:5.482:εὐνὴν']
3380		['2:5.482:dear']	['2:5.482:φίλῃσιν']
3381		['2:5.482:hands']	['2:5.482:χερσὶ']
3382		['2:5.483:wide']	['2:5.483:εὐρεῖαν']
3383		['2:5.483:for']	['2:5.483:γὰρ']
3384		['2:5.483:heap']	['2:5.483:χύσις']
3385		['2:5.483:of', '2:5.483:leaves']	['2:5.483:φύλλων']
