index	prefix	engaligns	greekaligns
3493	[you-sg] 	['1:1.518:will', '1:1.518:push']	['1:1.518:ἐφήσεις']
3494		['1:1.518:me']	["1:1.518:μ'"]
3495		['1:1.518:to', '1:1.518:stir', '1:1.518:up', '1:1.518:a[2]', '1:1.518:fight']	['1:1.518:ἐχθοδοπῆσαι']
3496		['1:1.519:with', '1:1.519:Hera']	['1:1.519:Ἥρῃ']
3497		['1:1.519:when']	["1:1.519:ὅτ'"]
3498	[she] 	['1:1.519:would', '1:1.519:torment', '1:1.519:torment']	['1:1.519:ἄν', '1:1.519:ἐρέθῃσιν']
3499		['1:1.519:me']	["1:1.519:μ'"]
3500		['1:1.519:with[2]', '1:1.519:insulting']	['1:1.519:ὀνειδείοις']
3501	[with] 	['1:1.519:words']	['1:1.519:ἐπέεσσιν']
3502		['1:1.520:And']	['1:1.520:δὲ', '1:1.520:καὶ']
3503		['1:1.520:to', '1:1.520:be', '1:1.520:sure']	['1:1.520:ἣ']
3504		['1:1.520:in', '1:1.520:the', '1:1.520:same', '1:1.520:manner']	['1:1.520:αὔτως']
3505		['1:1.520:among']	['1:1.520:ἐν']
3506		['1:1.520:immortal']	['1:1.520:ἀθανάτοισι']
3507		['1:1.520:gods']	['1:1.520:θεοῖσι']
3508		['1:1.520:with', '1:1.520:me']	["1:1.520:μ'"]
3509		['1:1.520:always']	['1:1.520:αἰεὶ']
3510	[she] 	['1:1.521:picks', '1:1.521:fights']	['1:1.521:νεικεῖ']
3511		['1:1.521:And']	['1:1.521:τέ']
3512		['1:1.521:even']	['1:1.521:καί']
3513	[she] 	['1:1.521:claims']	['1:1.521:φησι']
3514		['1:1.521:I']	['1:1.521:μέ']
3515		['1:1.521:support']	['1:1.521:ἀρήγειν']
3516		['1:1.521:Trojans']	['1:1.521:Τρώεσσιν']
3517		['1:1.521:in', '1:1.521:battle']	['1:1.521:μάχῃ']
3518		['1:1.522:But']	['1:1.522:ἀλλὰ']
3519		['1:1.522:as', '1:1.522:for', '1:1.522:you']	['1:1.522:σὺ']
3520		['1:1.522:first']	['1:1.522:μὲν']
3521	[(2nd sg imperative)you-sg] 	['1:1.522:go']	['1:1.522:ἀπόστιχε']
3522		['1:1.522:back']	['1:1.522:αὖτις']
3523		['1:1.522:now']	['1:1.522:νῦν']
3524		['1:1.522:lest']	['1:1.522:μή']
3525	[she] 	['1:1.522:should', '1:1.522:become', '1:1.522:aware']	['1:1.522:νοήσῃ']
3526		['1:1.522:of', '1:1.522:anything']	['1:1.522:τι']
3527		['1:1.523:Hera']	['1:1.523:Ἥρη']
3528		['1:1.523:Then']	['1:1.523:δέ']
3529		['1:1.523:these', '1:1.523:things']	['1:1.523:ταῦτα']
3530	[it-collective] 	['1:1.523:will', '1:1.523:be', '1:1.523:an', '1:1.523:an[2]', '1:1.523:object', '1:1.523:of', '1:1.523:concern']	['1:1.523:μελήσεται']
3531		['1:1.523:for', '1:1.523:me']	['1:1.523:ἐμοὶ']
3532		['1:1.523:until']	['1:1.523:ὄφρα']
3533	[I] 	['1:1.523:am', '1:1.523:completely', '1:1.523:finished', '1:1.523:completely', '1:1.523:finished']	['1:1.523:κε', '1:1.523:τελέσσω']
3534		['1:1.524:But', '1:1.524:come', '1:1.524:come', '1:1.524:come']	['1:1.524:εἰ', "1:1.524:δ'", '1:1.524:ἄγε']
3535	[I] 	['1:1.524:will', '1:1.524:nod', '1:1.524:my', '1:1.524:approval']	['1:1.524:κατανεύσομαι']
3536		['1:1.524:to', '1:1.524:you']	['1:1.524:τοι']
3537	[with] 	['1:1.524:head']	['1:1.524:κεφαλῇ']
3538		['1:1.524:so', '1:1.524:that']	['1:1.524:ὄφρα']
3539	[you-sg] 	['1:1.524:may', '1:1.524:have', '1:1.524:settled', '1:1.524:confidence']	['1:1.524:πεποίθῃς']
3540		['1:1.525:As', '1:1.525:you', '1:1.525:know']	['1:1.525:γὰρ']
3541		['1:1.525:this']	['1:1.525:τοῦτο']
3542		['1:1.525:from']	['1:1.525:ἐξ']
3543		['1:1.525:me']	['1:1.525:ἐμέθεν']
3544		['1:1.525:truly']	['1:1.525:γε']
3545		['1:1.525:greatest']	['1:1.525:μέγιστον']
3546		['1:1.525:sign']	['1:1.526:τέκμωρ']
3547		['1:1.525:among']	["1:1.525:μετ'"]
3548		['1:1.525:immortals']	['1:1.525:ἀθανάτοισι']
3549		['1:1.526:for']	['1:1.526:γὰρ']
3550		['1:1.526:mine']	['1:1.526:ἐμὸν']
3551		['1:1.526:not', '1:1.526:not[2]']	['1:1.526:οὐ']
3552		['1:1.526:to', '1:1.526:be', '1:1.526:taken', '1:1.526:back']	['1:1.526:παλινάγρετον']
3553		['1:1.526:and']	["1:1.526:δ'"]
3554		['1:1.526:something', '1:1.526:that', '1:1.526:can', '1:1.526:deceive']	['1:1.526:ἀπατηλὸν']
3555		['1:1.527:And']	["1:1.527:δ'"]
3556		['1:1.527:not']	['1:1.527:οὐ']
3557		['1:1.527:unfulfilled']	['1:1.527:ἀτελεύτητον']
3558		['1:1.527:whatever']	['1:1.527:ὅ', '1:1.527:τί']
3559	[I] 	['1:1.527:may', '1:1.527:nod', '1:1.527:my', '1:1.527:approval', '1:1.527:nod', '1:1.527:my', '1:1.527:approval']	['1:1.527:κεν', '1:1.527:κατανεύσω']
3560		['1:1.527:with', '1:1.527:head']	['1:1.527:κεφαλῇ']
3561	[he] 	['1:1.528:spoke']	['1:1.528:ἦ']
3562		['1:1.528:And']	['1:1.528:καὶ']
3563		['1:1.528:dark']	['1:1.528:κυανέῃσιν']
3564	[with] 	['1:1.528:brows']	['1:1.528:ὀφρύσι']
3565	[he] 	['1:1.528:gave', '1:1.528:the', '1:1.528:nod', '1:1.528:of', '1:1.528:approval', '1:1.528:the', '1:1.528:nod', '1:1.528:of', '1:1.528:approval']	["1:1.528:ἐπ'", '1:1.528:νεῦσε']
3566		['1:1.528:son', '1:1.528:of[2]', '1:1.528:Cronos']	['1:1.528:Κρονίων']
3567		['1:1.529:And']	["1:1.529:δ'", '1:1.529:ἄρα']
3568		['1:1.529:divine']	['1:1.529:ἀμβρόσιαι']
3569		['1:1.529:hair']	['1:1.529:χαῖται']
3570	[they] 	['1:1.529:flowed', '1:1.529:down']	['1:1.529:ἐπερρώσαντο']
3571		['1:1.529:from']	["1:1.530:ἀπ'"]
3572		["1:1.529:lord's"]	['1:1.529:ἄνακτος']
3573		['1:1.530:immortal']	['1:1.530:ἀθανάτοιο']
3574		['1:1.530:head']	['1:1.530:κρατὸς']
3575		['1:1.530:And']	["1:1.530:δ'"]
3576	[he] 	['1:1.530:shook']	['1:1.530:ἐλέλιξεν']
3577		['1:1.530:great']	['1:1.530:μέγαν']
3578		['1:1.530:Olympus']	['1:1.530:Ὄλυμπον']
3579		['1:1.531:the', '1:1.531:two']	['1:1.531:τώ']
3580		['1:1.531:having', '1:1.531:planned', '1:1.531:together']	['1:1.531:βουλεύσαντε']
3581		['1:1.531:in', '1:1.531:this', '1:1.531:way']	['1:1.531:ὣς']
3582	[they] 	['1:1.531:separated']	['1:1.531:διέτμαγεν']
3583		['1:1.531:Then[2]']	['1:1.531:ἔπειτα']
3584		['1:1.531:she']	['1:1.531:ἣ']
3585		['1:1.531:for', '1:1.531:her', '1:1.531:part']	['1:1.531:μὲν']
3586	[she] 	['1:1.532:lept']	['1:1.532:ἆλτο']
3587		['1:1.532:from']	["1:1.532:ἀπ'"]
3588		['1:1.532:glittering']	['1:1.532:αἰγλήεντος']
3589		['1:1.532:Olympus']	['1:1.532:Ὀλύμπου']
3590		['1:1.532:into']	['1:1.532:εἰς']
3591		['1:1.532:deep']	['1:1.532:βαθεῖαν']
3592		['1:1.532:sea']	['1:1.532:ἅλα']
3593		['1:1.533:while']	['1:1.533:δὲ']
3594		['1:1.533:Zeus']	['1:1.533:Ζεὺς']
3595		['1:1.533:to']	['1:1.533:πρὸς']
3596		['1:1.533:his', '1:1.533:own']	['1:1.533:ἑὸν']
3597		['1:1.533:home']	['1:1.533:δῶμα']
3598		['1:1.533:All']	['1:1.533:πάντες']
3599		['1:1.533:gods']	['1:1.533:θεοὶ']
3600	[they] 	['1:1.533:stood', '1:1.533:up']	['1:1.533:ἀνέσταν']
3601		['1:1.533:at', '1:1.533:the[2]', '1:1.533:same', '1:1.533:time']	['1:1.533:ἅμα']
3602		['1:1.534:from']	['1:1.534:ἐξ']
3603		['1:1.534:their']	['1:1.534:σφοῦ']
3604		['1:1.534:seats']	['1:1.534:ἑδέων']
3605		['1:1.534:in', '1:1.534:front', '1:1.534:of']	['1:1.534:ἐναντίον']
3606		['1:1.534:father']	['1:1.534:πατρὸς']
3607		['1:1.534:not']	['1:1.534:οὐ', '1:1.534:δέ']
3608		['1:1.534:one']	['1:1.534:τις']
3609	[he] 	['1:1.534:had', '1:1.534:the', '1:1.534:nerve']	['1:1.534:ἔτλη']
3610		['1:1.535:to', '1:1.535:stay', '1:1.535:in', '1:1.535:their', '1:1.535:place']	['1:1.535:μεῖναι']
3611		['1:1.535:as', '1:1.535:he', '1:1.535:was', '1:1.535:approaching']	['1:1.535:ἐπερχόμενον']
3612		['1:1.535:Instead']	["1:1.535:ἀλλ'"]
3613		['1:1.535:facing', '1:1.535:him', '1:1.535:in[2]', '1:1.535:greeting']	['1:1.535:ἀντίοι']
3614	[they] 	['1:1.535:they', '1:1.535:stood']	['1:1.535:ἔσταν']
3615		['1:1.535:--', '1:1.535:each', '1:1.535:and', '1:1.535:every', '1:1.535:one', '1:1.535:of', '1:1.535:them']	['1:1.535:ἅπαντες']
3616		['1:1.536:So']	['1:1.536:ὣς']
3617		['1:1.536:there']	['1:1.536:ἔνθα']
3618		['1:1.536:indeed']	['1:1.536:μὲν']
3619		['1:1.536:he']	['1:1.536:ὃ']
3620	[he] 	['1:1.536:sat', '1:1.536:down']	["1:1.536:καθέζετ'"]
3621		['1:1.536:on']	['1:1.536:ἐπὶ']
3622		['1:1.536:throne']	['1:1.536:θρόνου']
3623		['1:1.536:But']	['1:1.536:δέ']
3624		['1:1.536:Hera']	['1:1.536:Ἥρη']
3625		['1:1.536:when', '1:1.536:she', '1:1.536:had', '1:1.536:seen']	["1:1.537:ἰδοῦσ'"]
3626		['1:1.536:him']	['1:1.536:μιν']
3627		['1:1.536:did', '1:1.536:not']	['1:1.536:οὐ']
3628	[she] 	['1:1.537:fail', '1:1.537:to', '1:1.537:understand']	['1:1.537:ἠγνοίησεν']
3629		['1:1.537:that']	['1:1.537:ὅτι']
3630	[she] 	['1:1.537:had', '1:1.537:fashioned', '1:1.537:together', '1:1.537:with']	['1:1.537:συμφράσσατο']
3631		['1:1.537:plans']	['1:1.537:βουλὰς']
3632		['1:1.537:him']	['1:1.537:οἱ']
3633		['1:1.538:silver-footed']	['1:1.538:ἀργυρόπεζα']
3634		['1:1.538:Thetis']	['1:1.538:Θέτις']
3635		['1:1.538:daughter']	['1:1.538:θυγάτηρ']
3636	[of] 	['1:1.538:old', '1:1.538:man']	['1:1.538:γέροντος']
3637	[of] 	['1:1.538:sea']	['1:1.538:ἁλίοιο']
3638		['1:1.539:Right', '1:1.539:then', '1:1.539:and', '1:1.539:there']	['1:1.539:αὐτίκα']
3639		['1:1.539:with', '1:1.539:cutting', '1:1.539:words']	['1:1.539:κερτομίοισι']
3640	[she] 	['1:1.539:began', '1:1.539:to', '1:1.539:address']	['1:1.539:προσηύδα']
3641		['1:1.539:Zeus']	['1:1.539:Δία']
3642		['1:1.539:son', '1:1.539:of', '1:1.539:Cronos']	['1:1.539:Κρονίωνα']
3643		['1:1.540:Who']	['1:1.540:τίς', "1:1.540:δ'"]
3644	[of] 	['1:1.540:gods']	['1:1.540:θεῶν']
3645	[he] 	['1:1.540:fashioned', '1:1.540:together', '1:1.540:with']	['1:1.540:συμφράσσατο']
3646		['1:1.540:plans']	['1:1.540:βουλάς']
3647		['1:1.540:you']	['1:1.540:τοι']
3648		['1:1.540:devious', '1:1.540:one']	['1:1.540:δολομῆτα']
3649		['1:1.540:this', '1:1.540:time']	['1:1.540:αὖ']
3650	[it] 	['1:1.541:is']	['1:1.541:ἐστὶν']
3651		['1:1.541:always']	['1:1.541:αἰεί']
3652		['1:1.541:dear']	['1:1.541:φίλον']
3653		['1:1.541:to', '1:1.541:you']	['1:1.541:τοι']
3654		['1:1.541:being']	['1:1.541:ἐόντα']
3655		['1:1.541:far', '1:1.541:away']	['1:1.541:νόσφιν']
3656		['1:1.541:from']	['1:1.541:ἀπὸ']
3657		['1:1.541:me']	['1:1.541:ἐμεῦ']
3658		['1:1.542:thinking']	['1:1.542:φρονέοντα']
3659		['1:1.542:secret', '1:1.542:things']	['1:1.542:κρυπτάδια']
3660		['1:1.542:to', '1:1.542:pass', '1:1.542:judgment', '1:1.542:on']	['1:1.542:δικαζέμεν']
3661		['1:1.542:To', '1:1.542:me']	['1:1.542:μοι']
3662		['1:1.542:not']	['1:1.542:οὐ']
3663		['1:1.542:yet']	['1:1.542:πώ']
3664		['1:1.543:with', '1:1.543:determination']	['1:1.543:πρόφρων']
3665	[you-sg] 	['1:1.543:brought', '1:1.543:yourself']	['1:1.543:τέτληκας']
3666		['1:1.543:to', '1:1.543:give', '1:1.543:expression', '1:1.543:to[2]', '1:1.543:give', '1:1.543:expression', '1:1.543:to[2]']	['1:1.543:εἰπεῖν', '1:1.543:ἔπος']
3667		['1:1.543:whatever']	['1:1.543:ὅττι']
3668		['1:1.543:may', '1:1.543:have', '1:1.543:in', '1:1.543:mind']	['1:1.543:νοήσῃς']
3669		['1:1.544:Then']	['1:1.544:ἔπειτα']
3670	[he] 	['1:1.544:began', '1:1.544:to', '1:1.544:answer']	["1:1.544:ἠμείβετ'"]
3671		['1:1.544:her']	['1:1.544:τὴν']
3672		['1:1.544:father']	['1:1.544:πατὴρ']
3673		['1:1.544:of', '1:1.544:both']	['1:1.544:τε']
3674	[of] 	['1:1.544:men']	['1:1.544:ἀνδρῶν']
3675		['1:1.544:and']	['1:1.544:τε[2]']
3676		['1:1.544:of[2]', '1:1.544:gods']	['1:1.544:θεῶν']
3677		['1:1.545:Hera']	['1:1.545:Ἥρη']
3678		['1:1.545:do', '1:1.545:not', '1:1.545:not']	['1:1.545:μὴ', '1:1.545:δὴ']
3679	[(2nd sg imperative)you-sg] 	['1:1.545:expect']	['1:1.545:ἐπιέλπεο']
3680		['1:1.545:to', '1:1.545:know']	['1:1.546:εἰδήσειν']
3681		['1:1.545:all']	['1:1.545:πάντας']
3682		['1:1.545:my']	['1:1.545:ἐμοὺς']
3683		['1:1.545:decisions']	['1:1.545:μύθους']
3684	[they] 	['1:1.546:will', '1:1.546:be']	["1:1.546:ἔσοντ'"]
3685		['1:1.546:too', '1:1.546:difficult']	['1:1.546:χαλεποί']
3686		['1:1.546:for', '1:1.546:you']	['1:1.546:τοι']
3687		['1:1.546:despite']	['1:1.546:περ']
3688		['1:1.546:being']	['1:1.546:ἐούσῃ']
3689		['1:1.546:wife']	['1:1.546:ἀλόχῳ']
3690		['1:1.547:This', '1:1.547:is', '1:1.547:how', '1:1.547:it', '1:1.547:is[2]']	["1:1.547:ἀλλ'"]
3691		['1:1.547:Of', '1:1.547:course']	['1:1.547:μέν']
3692		['1:1.547:whatever']	['1:1.547:ὃν', "1:1.547:κ'"]
3693		['1:1.547:fitting']	['1:1.547:ἐπιεικὲς']
3694		['1:1.547:to', '1:1.547:hear']	['1:1.547:ἀκουέμεν']
3695		['1:1.547:then']	['1:1.547:ἔπειτα']
3696		['1:1.547:not']	['1:1.547:οὔ']
3697		['1:1.547:anyone']	['1:1.547:τις']
3698		['1:1.548:neither', '1:1.548:nor']	['1:1.548:οὔ', '1:1.548:τε']
3699	[of] 	['1:1.548:gods']	['1:1.548:θεῶν', "1:1.548:τ'"]
3700		['1:1.548:of[2]', '1:1.548:humans']	['1:1.548:ἀνθρώπων']
3701	[he] 	['1:1.548:will', '1:1.548:know']	['1:1.548:εἴσεται']
3702		['1:1.548:that']	['1:1.548:τὸν']
3703		['1:1.548:before']	['1:1.548:πρότερος']
3704		['1:1.549:that', '1:1.549:said']	['1:1.549:δέ']
3705		['1:1.549:whatever']	['1:1.549:ὃν']
3706		['1:1.549:for', '1:1.549:my', '1:1.549:part']	['1:1.549:ἐγὼν']
3707	[I] 	['1:1.549:might', '1:1.549:choose', '1:1.549:choose']	["1:1.549:κ'", '1:1.549:ἐθέλωμι']
3708		['1:1.549:to', '1:1.549:think', '1:1.549:through']	['1:1.549:νοῆσαι']
3709		['1:1.549:separately']	['1:1.549:ἀπάνευθε']
3710		['1:1.549:gods']	['1:1.549:θεῶν']
3711		['1:1.550:for[2]', '1:1.550:your', '1:1.550:part']	['1:1.550:σὺ']
3712		['1:1.550:-', '1:1.550:do', '1:1.550:not[2]']	['1:1.550:μή']
3713		['1:1.550:in[2]', '1:1.550:any[2]', '1:1.550:way[2]']	['1:1.550:τι']
3714	[(2nd sg imperative)you-sg] 	['1:1.550:pose', '1:1.550:questions', '1:1.550:about']	['1:1.550:διείρεο']
3715	[(2nd sg imperative)you-sg] 	['1:1.550:or', '1:1.550:inquire', '1:1.550:after']	['1:1.550:μετάλλα']
3716		['1:1.550:each', '1:1.550:and', '1:1.550:every', '1:1.550:one', '1:1.550:of']	['1:1.550:ταῦτα']
3717		['1:1.550:these', '1:1.550:things']	['1:1.550:ἕκαστα']
3718		['1:1.551:Then']	['1:1.551:ἔπειτα', "1:1.551:δ'"]
3719	[she] 	['1:1.551:began', '1:1.551:to', '1:1.551:answer']	["1:1.551:ἠμείβετ'"]
3720		['1:1.551:him']	['1:1.551:τὸν']
3721		['1:1.551:ox-eyed']	['1:1.551:βοῶπις']
3722		['1:1.551:revered']	['1:1.551:πότνια']
3723		['1:1.551:Hera']	['1:1.551:Ἥρη']
3724		['1:1.552:You', '1:1.552:are', '1:1.552:the', '1:1.552:worst']	['1:1.552:αἰνότατε']
3725		['1:1.552:son', '1:1.552:of', '1:1.552:Cronos']	['1:1.552:Κρονίδη']
3726		['1:1.552:what', '1:1.552:sort', '1:1.552:of[2]']	['1:1.552:ποῖον']
3727		['1:1.552:command']	['1:1.552:μῦθον']
3728		['1:1.552:which']	['1:1.552:τὸν']
3729	[you-sg] 	['1:1.552:said']	['1:1.552:ἔειπες']
3730		['1:1.553:Up', '1:1.553:until', '1:1.553:now']	['1:1.553:πάρος']
3731		['1:1.553:indeed']	["1:1.553:γ'"]
3732		['1:1.553:neither', '1:1.553:nor']	['1:1.553:οὔ', "1:1.553:τ'"]
3733	[I] 	['1:1.553:question']	['1:1.553:εἴρομαι']
3734		['1:1.553:you']	['1:1.553:σε']
3735		['1:1.553:constantly']	['1:1.553:λίην', '1:1.553:τε']
3736	[I] 	['1:1.553:make', '1:1.553:inquiries']	['1:1.553:μεταλλῶ']
3737		['1:1.554:But']	['1:1.554:ἀλλὰ']
3738		['1:1.554:very', '1:1.554:much']	["1:1.554:μάλ'"]
3739		['1:1.554:at-ease']	['1:1.554:εὔκηλος']
3740	[you-sg] 	['1:1.554:plan']	['1:1.554:φράζεαι']
3741		['1:1.554:these', '1:1.554:things']	['1:1.554:τὰ']
3742		['1:1.554:however']	["1:1.554:ἅσσ'"]
3743	[you-sg] 	['1:1.554:should', '1:1.554:choose']	['1:1.554:ἐθέλῃσθα']
3744		['1:1.555:And']	["1:1.555:δ'"]
3745		['1:1.555:now']	['1:1.555:νῦν']
3746	[I] 	['1:1.555:am', '1:1.555:filled', '1:1.555:with', '1:1.555:fear']	['1:1.555:δείδοικα']
3747		['1:1.555:horribly']	['1:1.555:αἰνῶς']
3748		['1:1.555:down', '1:1.555:through']	['1:1.555:κατὰ']
3749		['1:1.555:heart']	['1:1.555:φρένα']
3750		['1:1.555:that']	['1:1.555:μή']
3751	[she] 	['1:1.555:may', '1:1.555:have', '1:1.555:convinced']	['1:1.555:παρείπῃ']
3752		['1:1.555:you']	['1:1.555:σε']
3753		['1:1.556:silver-footed']	['1:1.556:ἀργυρόπεζα']
3754		['1:1.556:Thetis']	['1:1.556:Θέτις']
3755		['1:1.556:daughter']	['1:1.556:θυγάτηρ']
3756	[of] 	['1:1.556:old', '1:1.556:man']	['1:1.556:γέροντος']
3757	[of] 	['1:1.556:sea']	['1:1.556:ἁλίοιο']
3758		['1:1.557:For']	['1:1.557:γὰρ']
3759		['1:1.557:in', '1:1.557:the', '1:1.557:early', '1:1.557:morning']	['1:1.557:ἠερίη']
3760	[she] 	['1:1.557:seated', '1:1.557:herself', '1:1.557:beside']	['1:1.557:παρέζετο']
3761		['1:1.557:you']	['1:1.557:σοί']
3762		['1:1.557:and']	['1:1.557:καὶ']
3763	[she] 	['1:1.557:took', '1:1.557:hold', '1:1.557:of']	['1:1.557:λάβε']
3764		['1:1.557:knees']	['1:1.557:γούνων']
3765		['1:1.558:To', '1:1.558:her']	['1:1.558:τῇ']
3766	[I] 	['1:1.558:think']	['1:1.558:ὀΐω']
3767		['1:1.558:you']	["1:1.558:σ'"]
3768		['1:1.558:actually']	['1:1.558:ἐτήτυμον']
3769		['1:1.558:nodded', '1:1.558:in', '1:1.558:approval']	['1:1.558:κατανεῦσαι']
3770		['1:1.558:so', '1:1.558:that[2]']	['1:1.558:ὡς']
3771	[you-sg] 	['1:1.559:would', '1:1.559:show', '1:1.559:respect', '1:1.559:to']	['1:1.559:τιμήσῃς']
3772		['1:1.559:Achilles']	['1:1.558:Ἀχιλῆα']
3773		['1:1.559:and']	['1:1.559:δὲ']
3774	[you-sg] 	['1:1.559:would[2]', '1:1.559:destroy']	['1:1.559:ὀλέσῃς']
3775		['1:1.559:many']	['1:1.559:πολέας']
3776	[of] 	['1:1.559:Achaeans']	['1:1.559:Ἀχαιῶν']
3777		['1:1.559:beside']	['1:1.559:ἐπὶ']
3778		['1:1.559:ships']	['1:1.559:νηυσὶν']
3779		['1:1.560:Answering']	['1:1.560:ἀπαμειβόμενος']
3780		['1:1.560:cloud-summoner']	['1:1.560:νεφεληγερέτα']
3781		['1:1.560:Zeus']	['1:1.560:Ζεύς']
3782	[he] 	['1:1.560:addressed']	['1:1.560:προσέφη']
3783		['1:1.560:her']	['1:1.560:τὴν']
3784		['1:1.561:You', '1:1.561:are', '1:1.561:out', '1:1.561:of', '1:1.561:your', '1:1.561:mind']	['1:1.561:δαιμονίη']
3785		['1:1.561:always']	['1:1.561:αἰεὶ', '1:1.561:μὲν']
3786	[you-sg] 	['1:1.561:are[2]', '1:1.561:calculating']	['1:1.561:ὀΐεαι']
3787		['1:1.561:And']	['1:1.561:δέ']
3788		['1:1.561:never']	['1:1.561:οὐ']
3789	[I] 	['1:1.561:slip', '1:1.561:past']	['1:1.561:λήθω']
3790		['1:1.561:you']	['1:1.561:σε']
3791		['1:1.562:All', '1:1.562:the', '1:1.562:same']	['1:1.562:ἔμπης']
3792		['1:1.562:will', '1:1.562:be', '1:1.562:able']	['1:1.562:δυνήσεαι']
3793		['1:1.562:not']	['1:1.562:οὔ']
3794		['1:1.562:to', '1:1.562:accomplish']	['1:1.562:πρῆξαι']
3795		['1:1.562:anything']	['1:1.562:τι']
3796		['1:1.562:Instead']	["1:1.562:ἀλλ'"]
3797		['1:1.562:from', '1:1.563:distant']	['1:1.562:ἀπὸ']
3798		['1:1.562:my']	['1:1.563:ἐμοὶ']
3799		['1:1.562:heart']	['1:1.562:θυμοῦ']
3800	[you-sg] 	['1:1.563:will', '1:1.563:be']	['1:1.563:ἔσεαι']
3801		['1:1.563:much', '1:1.563:more']	['1:1.563:μᾶλλον']
3802		['1:1.563:And']	['1:1.563:δέ']
3803		['1:1.563:this']	['1:1.563:τὸ']
3804	[it] 	['1:1.563:will[2]', '1:1.563:be[2]']	['1:1.563:ἔσται']
3805		['1:1.563:even']	['1:1.563:καὶ']
3806		['1:1.563:more[2]', '1:1.563:to', '1:1.563:be[3]', '1:1.563:feared']	['1:1.563:ῥίγιον']
3807		['1:1.563:by', '1:1.563:you[2]']	['1:1.563:τοι']
3808		['1:1.564:If']	['1:1.564:εἰ', "1:1.564:δ'"]
3809		['1:1.564:this']	["1:1.564:τοῦτ'"]
3810	[it] 	['1:1.564:is']	['1:1.564:ἐστὶν']
3811		['1:1.564:like', '1:1.564:this[2]']	['1:1.564:οὕτω']
3812	[it] 	['1:1.564:is[2]', '1:1.564:going']	['1:1.564:μέλλει']
3813		['1:1.564:to', '1:1.564:be']	['1:1.564:εἶναι']
3814		['1:1.564:pleasing']	['1:1.564:φίλον']
3815		['1:1.564:to[2]', '1:1.564:me']	['1:1.564:ἐμοὶ']
3816		['1:1.565:Instead']	["1:1.565:ἀλλ'"]
3817	[(2nd sg imperative)you-sg] 	['1:1.565:sit']	['1:1.565:κάθησο']
3818		['1:1.565:in', '1:1.565:silence']	['1:1.565:ἀκέουσα']
3819	[(2nd sg imperative)you-sg] 	['1:1.565:Obey']	['1:1.565:ἐπιπείθεο']
3820		['1:1.565:my']	['1:1.565:ἐμῷ']
3821		['1:1.565:command']	['1:1.565:μύθῳ']
3822		['1:1.566:or', '1:1.566:else']	['1:1.566:μή']
3823		['1:1.566:however', '1:1.566:many']	['1:1.566:ὅσοι']
3824		['1:1.566:gods']	['1:1.566:θεοί']
3825	[they] 	['1:1.566:are']	["1:1.566:εἰσ'"]
3826		['1:1.566:in']	['1:1.566:ἐν']
3827		['1:1.566:Olympus']	['1:1.566:Ὀλύμπῳ']
3828		['1:1.566:now']	['1:1.566:νύ']
3829		['1:1.566:would', '1:1.566:protect']	['1:1.566:χραίσμωσιν']
3830		['1:1.566:not']	['1:1.566:οὐ']
3831		['1:1.566:you']	['1:1.566:τοι']
3832		['1:1.567:coming']	["1:1.567:ἰόνθ'"]
3833		['1:1.567:close']	['1:1.567:ἆσσον']
3834		['1:1.567:when']	['1:1.567:ὅτε']
3835	[I] 	['1:1.567:would', '1:1.567:set', '1:1.567:set', '1:1.567:in', '1:1.567:motion', '1:1.567:against', '1:1.567:in', '1:1.567:motion', '1:1.567:against']	['1:1.567:κέν', '1:1.567:ἐφείω']
3836		['1:1.567:invincible']	['1:1.567:ἀάπτους']
3837		['1:1.567:hands']	['1:1.567:χεῖρας']
3838		['1:1.567:you']	['1:1.567:τοι']
3839		['1:1.568:So']	['1:1.568:ὣς']
3840	[he] 	['1:1.568:spoke']	["1:1.568:ἔφατ'"]
3841		['1:1.568:And']	['1:1.568:δὲ']
3842	[she] 	['1:1.568:became', '1:1.568:frightened']	['1:1.568:ἔδεισεν']
3843		['1:1.568:ox-eyed']	['1:1.568:βοῶπις']
3844		['1:1.568:revered']	['1:1.568:πότνια']
3845		['1:1.568:Hera']	['1:1.568:Ἥρη']
3846		['1:1.569:So']	['1:1.569:καί', "1:1.569:ῥ'"]
3847		['1:1.569:in', '1:1.569:silence']	['1:1.569:ἀκέουσα']
